chrom,start,stop,factor,0,strand
16,114731,114737,PHD1,0,-
16,115106,115112,PHD1,0,+
16,114599,114607,SKN7,0,-
16,114667,114675,SKN7,0,+
16,114558,114564,SUT1,0,+
16,114520,114526,SUT1,0,+
16,114900,114906,SUT1,0,+
16,114956,114962,SUT1,0,+
16,121348,121356,FKH1,0,+
16,138514,138524,HAP1,0,-
16,150338,150353,THI2,0,+
16,153316,153324,REB1,0,-
16,159677,159682,HAP5,0,+
16,159677,159682,HAP3,0,+
16,159675,159682,HAP2,0,+
16,163764,163772,CBF1,0,-
16,163779,163787,REB1,0,-
16,163765,163772,TYE7,0,-
16,169511,169519,SKN7,0,-
16,169483,169492,YAP1,0,-
16,171284,171294,UME6,0,-
16,171376,171386,UME6,0,-
16,183230,183237,STE12,0,+
16,183391,183398,STE12,0,-
16,183231,183237,DIG1,0,+
16,183391,183397,DIG1,0,-
16,205081,205089,REB1,0,+
16,214573,214579,SUT1,0,+
16,215809,215815,SUT1,0,+
16,214164,214170,SUT1,0,-
16,214999,215009,MAC1,0,+
16,214133,214139,DIG1,0,-
16,215088,215094,DIG1,0,-
16,214404,214410,DIG1,0,+
16,214461,214467,PHD1,0,+
16,214813,214819,PHD1,0,-
16,214697,214703,PHD1,0,-
16,214474,214480,PHD1,0,+
16,214891,214897,PHD1,0,-
16,214133,214140,STE12,0,-
16,215088,215095,STE12,0,-
16,214461,214467,ARG80,0,+
16,214319,214325,ARG80,0,-
16,214891,214897,ARG80,0,-
16,215243,215249,ARG80,0,+
16,215141,215149,FKH1,0,+
16,239270,239279,CIN5,0,+
16,242903,242910,SWI4,0,-
16,242921,242928,SWI4,0,-
16,242898,242905,STE12,0,-
16,243035,243042,STE12,0,+
16,242901,242907,SWI6,0,-
16,242919,242925,SWI6,0,-
16,242898,242904,DIG1,0,-
16,243036,243042,DIG1,0,+
16,243054,243061,TEC1,0,+
16,246580,246590,UME6,0,+
16,251908,251921,ABF1,0,+
16,254478,254484,SWI5,0,+
16,254575,254581,SWI5,0,-
16,254603,254609,SWI5,0,+
16,254582,254588,SWI5,0,+
16,257149,257156,RCS1,0,+
16,257028,257035,STE12,0,-
16,257028,257034,DIG1,0,-
16,257151,257157,SUT1,0,-
16,257136,257142,SUT1,0,-
16,257145,257151,SUT1,0,-
16,259496,259504,FKH1,0,-
16,259492,259504,FKH2,0,-
16,264443,264450,MBP1,0,+
16,264468,264475,MBP1,0,+
16,273117,273122,ADR1,0,+
16,280114,280124,RAP1,0,-
16,289536,289544,FKH1,0,+
16,297291,297298,AFT2,0,+
16,297299,297306,AFT2,0,-
16,297291,297298,RCS1,0,+
16,297299,297306,RCS1,0,-
16,296944,296950,MOT3,0,-
16,297373,297381,GCN4,0,-
16,297373,297380,RTG3,0,-
16,297234,297242,SKN7,0,-
16,302829,302839,RAP1,0,-
16,302829,302839,FHL1,0,+
16,321943,321951,REB1,0,-
16,329285,329293,FKH1,0,-
16,328995,329003,FKH1,0,+
16,329317,329325,FKH1,0,-
16,329281,329293,FKH2,0,-
16,329313,329325,FKH2,0,-
16,352444,352458,HSF1,0,-
16,375306,375315,YAP7,0,+
16,378812,378822,FHL1,0,-
16,378837,378847,FHL1,0,-
16,378812,378822,SFP1,0,-
16,378837,378847,SFP1,0,-
16,378430,378436,YAP5,0,-
16,379080,379086,YAP5,0,+
16,411991,412000,SUM1,0,+
16,431808,431814,SUT1,0,+
16,431727,431737,STB5,0,+
16,432402,432412,STB5,0,+
16,450983,450990,NRG1,0,+
16,453779,453785,SWI6,0,-
16,453924,453931,SOK2,0,+
16,464089,464096,STE12,0,+
16,475862,475870,SKN7,0,+
16,486185,486192,AFT2,0,-
16,491661,491669,FKH1,0,-
16,497809,497819,HAP1,0,+
16,497874,497884,HAP1,0,+
16,503273,503280,NRG1,0,+
16,502458,502466,SKN7,0,+
16,502419,502425,SUT1,0,+
16,517321,517327,PHO4,0,-
16,517355,517361,PHO4,0,-
16,517146,517153,HAP2,0,-
16,520942,520948,PHD1,0,+
16,520707,520713,PHD1,0,-
16,520331,520341,RAP1,0,+
16,520363,520373,RAP1,0,-
16,520301,520311,UME6,0,-
16,520870,520880,UME6,0,+
16,527257,527264,MBP1,0,-
16,529473,529486,ABF1,0,+
16,567022,567029,STE12,0,-
16,567022,567028,DIG1,0,-
16,569232,569238,SUT1,0,+
16,576263,576270,SWI4,0,+
16,576160,576168,SKN7,0,-
16,586327,586336,INO4,0,+
16,586734,586743,CIN5,0,-
16,586223,586233,ROX1,0,-
16,585822,585829,SOK2,0,-
16,586167,586174,SOK2,0,+
16,586454,586461,SOK2,0,-
16,586545,586552,SOK2,0,+
16,586898,586905,SOK2,0,-
16,586979,586986,SOK2,0,+
16,585823,585829,PHD1,0,-
16,586979,586985,PHD1,0,+
16,586899,586905,PHD1,0,-
16,586292,586298,PHD1,0,-
16,586455,586461,PHD1,0,-
16,586167,586173,PHD1,0,+
16,586735,586743,YAP6,0,+
16,586592,586599,SWI4,0,-
16,587104,587112,SKN7,0,+
16,585916,585924,SKO1,0,+
16,594019,594032,ABF1,0,-
16,599695,599702,HAP4,0,+
16,608410,608419,CIN5,0,-
16,614660,614668,REB1,0,-
16,619983,619990,NRG1,0,+
16,627540,627550,RAP1,0,+
16,627489,627499,UME6,0,+
16,641919,641929,GLN3,0,-
16,641000,641010,GLN3,0,-
16,641600,641610,GLN3,0,-
16,641332,641340,FKH1,0,-
16,641568,641576,FKH1,0,+
16,641328,641340,FKH2,0,-
16,641568,641580,FKH2,0,+
16,645487,645494,RTG3,0,-
16,645704,645711,RTG3,0,+
16,645731,645738,RTG3,0,-
16,645703,645711,GCN4,0,+
16,659053,659063,CAD1,0,+
16,659053,659062,YAP7,0,-
16,667522,667530,REB1,0,+
16,677034,677041,NRG1,0,-
16,679422,679430,YAP6,0,+
16,679515,679523,YAP6,0,-
16,679417,679426,CIN5,0,+
16,679663,679673,ROX1,0,-
16,678891,678897,MSN4,0,-
16,678878,678886,SKN7,0,+
16,696973,696980,MBP1,0,+
16,696996,697003,MBP1,0,+
16,697000,697007,STE12,0,+
16,696973,696979,SWI6,0,-
16,696996,697002,SWI6,0,-
16,697036,697044,FKH1,0,-
16,697001,697007,DIG1,0,+
16,700259,700269,RAP1,0,-
16,700168,700178,RAP1,0,-
16,700146,700156,RAP1,0,-
16,700133,700143,FHL1,0,+
16,702022,702032,SPT2,0,+
16,718947,718957,RME1,0,+
16,719472,719480,REB1,0,-
16,730363,730371,REB1,0,-
16,731965,731973,CBF1,0,-
16,732103,732113,SFP1,0,+
16,732103,732113,RAP1,0,-
16,732187,732193,MSN4,0,-
16,736819,736832,ABF1,0,+
16,736751,736759,FKH1,0,+
16,736836,736847,SNT2,0,+
16,742296,742306,RPN4,0,+
16,745633,745640,ARG81,0,+
16,745635,745643,ARR1,0,-
16,752089,752105,MCM1,0,+
16,769224,769230,MSN2,0,+
16,770864,770872,REB1,0,+
16,769224,769230,MSN4,0,+
16,771011,771018,AFT2,0,+
16,771076,771082,DIG1,0,+
16,769221,769226,OPI1,0,-
16,771075,771082,STE12,0,+
16,770898,770914,MCM1,0,-
16,770825,770832,SWI4,0,-
16,770837,770844,SWI4,0,-
16,770990,770997,SWI4,0,+
16,770973,770983,NDD1,0,-
16,771493,771503,NDD1,0,+
16,771121,771131,NDD1,0,-
16,770885,770893,FKH1,0,+
16,770978,770986,FKH1,0,-
16,770885,770897,FKH2,0,+
16,770974,770986,FKH2,0,-
16,771022,771029,XBP1,0,+
16,781890,781897,STE12,0,-
16,785808,785815,RCS1,0,-
16,785867,785877,MAC1,0,+
16,785891,785901,MAC1,0,-
16,787735,787745,MAC1,0,+
16,787762,787772,MAC1,0,-
16,789457,789465,YAP6,0,-
16,789770,789776,RDS1,0,+
16,792548,792561,ABF1,0,-
16,792330,792339,STB4,0,+
16,792362,792371,STB4,0,+
16,821724,821729,HAP5,0,-
16,822259,822264,HAP5,0,-
16,821724,821731,HAP2,0,-
16,822259,822266,HAP2,0,-
16,822387,822395,GCN4,0,-
16,821752,821761,CHA4,0,-
16,821477,821487,GLN3,0,+
16,821487,821497,GLN3,0,+
16,822232,822242,GLN3,0,+
16,821993,822002,DAL82,0,-
16,829774,829782,YAP6,0,-
16,829215,829223,YAP6,0,+
16,829568,829576,YAP6,0,+
16,829187,829195,YAP6,0,+
16,829266,829274,SKN7,0,+
16,829798,829804,SUT1,0,+
16,828951,828957,SUT1,0,-
16,828857,828863,SUT1,0,+
16,828991,828997,SUT1,0,+
16,829454,829464,NDD1,0,+
16,831843,831850,RCS1,0,-
16,831836,831846,HAP1,0,-
16,831843,831850,AFT2,0,-
16,840134,840141,NRG1,0,+
16,841014,841021,NRG1,0,-
16,842988,842999,SNT2,0,-
16,870201,870211,UME6,0,+
16,870534,870542,REB1,0,-
16,875031,875038,STE12,0,+
16,875109,875116,STE12,0,+
16,875233,875240,STE12,0,-
16,875284,875291,STE12,0,-
16,877775,877785,MET32,0,-
16,877778,877784,MET31,0,-
16,877769,877777,GCN4,0,+
16,888834,888841,MBP1,0,+
16,892200,892213,ABF1,0,-
16,900643,900649,SWI5,0,+
16,901902,901912,MIG1,0,+
16,901797,901808,SNT2,0,+
16,906905,906911,SWI6,0,-
