orf_name,name,chr,strand,TSS,promoter_start,promoter_stop
YLR226W,BUR2,12,+,589307,588807,589307
YLR227C,ADY4,12,-,592564,592564,593064
YLR228C,ECM22,12,-,602668,602668,603168
YLR229C,CDC42,12,-,604998,604998,605498
YLR231C,BNA5,12,-,607148,607148,607648
YLR233C,EST1,12,-,609568,609568,610068
YLR237W,THI7,12,+,612302,611802,612302
YLR238W,FAR10,12,+,614698,614198,614698
YLR239C,LIP2,12,-,617377,617377,617877
YLR240W,VPS34,12,+,617534,617034,617534
YLR241W,YLR241W,12,+,620437,619937,620437
YLR242C,ARV1,12,-,623988,623988,624488
YLR243W,YLR243W,12,+,624145,623645,624145
YLR244C,MAP1,12,-,626351,626351,626851
YLR246W,ERF2,12,+,627119,626619,627119
YLR247C,IRC20,12,-,633373,633373,633873
YLR248W,RCK2,12,+,633676,633176,633676
YLR249W,YEF3,12,+,636742,636242,636742
YLR250W,SSP120,12,+,640275,639775,640275
YLR251W,SYM1,12,+,641405,640905,641405
YLR253W,YLR253W,12,+,642542,642042,642542
YLR254C,NDL1,12,-,645073,645073,645573
YLR256W,HAP1,12,+,646126,645626,646126
YLR257W,YLR257W,12,+,658624,658124,658624
YLR258W,GSY2,12,+,660630,660130,660630
YLR259C,HSP60,12,-,665038,665038,665538
YLR260W,LCB5,12,+,665718,665218,665718
YLR262C,YPT6,12,-,668942,668942,669442
YLR263W,RED1,12,+,669853,669353,669853
YLR265C,NEJ1,12,-,675460,675460,675960
YLR266C,PDR8,12,-,677696,677696,678196
YLR268W,SEC22,12,+,680151,679651,680151
YLR270W,DCS1,12,+,681079,680579,681079
YLR271W,YLR271W,12,+,682601,682101,682601
YLR272C,YCS4,12,-,687296,687296,687796
YLR273C,PIG1,12,-,691260,691260,691760
YLR274W,MCM5,12,+,691529,691029,691529
YLR276C,DBP9,12,-,696928,696928,697428
YLR277C,YSH1,12,-,699645,699645,700145
YLR278C,YLR278C,12,-,704331,704331,704831
YLR283W,YLR283W,12,+,705152,704652,705152
YLR284C,ECI1,12,-,707104,707104,707604
YLR285W,NNT1,12,+,707328,706828,707328
YLR286C,CTS1,12,-,710369,710369,710869
YLR287C,YLR287C,12,-,712130,712130,712630
YLR287C-A,RPS30A,12,-,713203,713203,713703
YLR288C,MEC3,12,-,714961,714961,715461
YLR289W,GUF1,12,+,715061,714561,715061
YLR290C,YLR290C,12,-,717994,717994,718494
YLR291C,GCD7,12,-,719529,719529,720029
YLR292C,SEC72,12,-,720392,720392,720892
YLR293C,GSP1,12,-,721469,721469,721969
YLR298C,YHC1,12,-,725423,725423,725923
YLR299W,ECM38,12,+,725860,725360,725860
YLR300W,EXG1,12,+,728849,728349,728849
YLR301W,YLR301W,12,+,730781,730281,730781
YLR304C,ACO1,12,-,737589,737589,738089
YLR305C,STT4,12,-,743902,743902,744402
YLR306W,UBC12,12,+,744071,743571,744071
YLR309C,IMH1,12,-,751792,751792,752292
YLR310C,CDC25,12,-,757145,757145,757645
YLR312W-A,MRPL15,12,+,759470,758970,759470
YLR313C,SPH1,12,-,762381,762381,762881
YLR314C,CDC3,12,-,764177,764177,764677
YLR316C,TAD3,12,-,766367,766367,766867
YLR318W,EST2,12,+,766581,766081,766581
YLR319C,BUD6,12,-,771755,771755,772255
YLR320W,MMS22,12,+,771940,771440,771940
YLR321C,SFH1,12,-,777872,777872,778372
YLR323C,CWC24,12,-,778979,778979,779479
YLR324W,PEX30,12,+,779148,778648,779148
YLR326W,YLR326W,12,+,782088,781588,782088
YLR328W,NMA1,12,+,784702,784202,784702
YLR330W,CHS5,12,+,787609,787109,787609
YLR332W,MID2,12,+,790305,789805,790305
YLR333C,RPS25B,12,-,796406,796406,796906
YLR335W,NUP2,12,+,797421,796921,797421
YLR336C,SGD1,12,-,802437,802437,802937
YLR337C,VRP1,12,-,805162,805162,805662
YLR340W,RPP0,12,+,805827,805327,805827
YLR342W,FKS1,12,+,809740,809240,809740
YLR344W,RPL26A,12,+,819267,818767,819267
YLR345W,YLR345W,12,+,820448,819948,820448
YLR347C,KAP95,12,-,826538,826538,827038
YLR348C,DIC1,12,-,827994,827994,828494
YLR350W,ORM2,12,+,828682,828182,828682
YLR351C,NIT3,12,-,830378,830378,830878
YLR352W,YLR352W,12,+,830976,830476,830976
YLR353W,BUD8,12,+,833870,833370,833870
YLR354C,TAL1,12,-,837397,837397,837897
YLR355C,ILV5,12,-,839331,839331,839831
YLR356W,YLR356W,12,+,840284,839784,840284
YLR357W,RSC2,12,+,841278,840778,841278
YLR359W,ADE13,12,+,844213,843713,844213
YLR360W,VPS38,12,+,846025,845525,846025
YLR361C,DCR2,12,-,849144,849144,849644
YLR362W,STE11,12,+,849835,849335,849835
YLR363C,NMD4,12,-,853217,853217,853717
YLR367W,RPS22B,12,+,855830,855330,855830
YLR368W,MDM30,12,+,857473,856973,857473
YLR369W,SSQ1,12,+,859528,859028,859528
YLR370C,ARC18,12,-,862293,862293,862793
YLR371W,ROM2,12,+,862515,862015,862515
YLR372W,SUR4,12,+,867209,866709,867209
YLR373C,VID22,12,-,871382,871382,871882
YLR375W,STP3,12,+,871606,871106,871606
YLR376C,PSY3,12,-,873600,873600,874100
YLR378C,SEC61,12,-,877382,877382,877882
YLR380W,CSR1,12,+,878203,877703,878203
YLR381W,CTF3,12,+,879677,879177,879677
YLR382C,NAM2,12,-,884996,884996,885496
YLR383W,SMC6,12,+,885206,884706,885206
YLR384C,IKI3,12,-,892885,892885,893385
YLR386W,VAC14,12,+,893606,893106,893606
YLR387C,REH1,12,-,897721,897721,898221
YLR388W,RPS29A,12,+,898094,897594,898094
YLR389C,STE23,12,-,902660,902660,903160
YLR390W-A,CCW14,12,+,903670,903170,903670
YLR392C,YLR392C,12,-,906484,906484,906984
YLR393W,ATP10,12,+,907035,906535,907035
YLR396C,VPS33,12,-,912348,912348,912848
YLR397C,AFG2,12,-,914961,914961,915461
YLR398C,SKI2,12,-,919059,919059,919559
YLR399C,BDF1,12,-,921642,921642,922142
YLR401C,DUS3,12,-,924496,924496,924996
YLR403W,SFP1,12,+,924930,924430,924930
YLR404W,FLD1,12,+,928713,928213,928713
YLR405W,DUS4,12,+,929781,929281,929781
YLR406C,RPL31B,12,-,931780,931780,932280
YLR407W,YLR407W,12,+,932722,932222,932722
YLR409C,UTP21,12,-,937279,937279,937779
YLR410W,VIP1,12,+,937478,936978,937478
YLR412W,BER1,12,+,948349,947849,948349
YLR413W,YLR413W,12,+,951106,950606,951106
YLR414C,YLR414C,12,-,954271,954271,954771
YLR417W,VPS36,12,+,954946,954446,954946
YLR418C,CDC73,12,-,958152,958152,958652
YLR419W,YLR419W,12,+,958364,957864,958364
YLR420W,URA4,12,+,963758,963258,963758
YLR422W,YLR422W,12,+,965779,965279,965779
YLR423C,ATG17,12,-,973186,973186,973686
YLR424W,SPP382,12,+,973371,972871,973371
YLR425W,TUS1,12,+,982690,982190,982690
YLR426W,YLR426W,12,+,987036,986536,987036
YLR427W,MAG2,12,+,988321,987821,988321
YLR429W,CRN1,12,+,990727,990227,990727
YLR430W,SEN1,12,+,993133,992633,993133
YLR431C,ATG23,12,-,1001988,1001988,1002488
YLR432W,IMD3,12,+,1002322,1001822,1002322
YLR433C,CNA1,12,-,1006119,1006119,1006619
YLR435W,TSR2,12,+,1006310,1005810,1006310
YLR436C,ECM30,12,-,1011336,1011336,1011836
YLR438W,CAR2,12,+,1012463,1011963,1012463
YLR439W,MRPL4,12,+,1014438,1013938,1014438
YLR440C,SEC39,12,-,1017763,1017763,1018263
YLR441C,RPS1A,12,-,1018933,1018933,1019433
YLR442C,SIR3,12,-,1022286,1022286,1022786
YLR443W,ECM7,12,+,1022479,1021979,1022479
YLR446W,YLR446W,12,+,1025141,1024641,1025141
YLR447C,VMA6,12,-,1027926,1027926,1028426
YLR448W,RPL6B,12,+,1028795,1028295,1028795
YLR449W,FPR4,12,+,1030809,1030309,1030809
YLR450W,HMG2,12,+,1032440,1031940,1032440
YLR451W,LEU3,12,+,1035998,1035498,1035998
YLR452C,SST2,12,-,1041420,1041420,1041920
YLR453C,RIF2,12,-,1043034,1043034,1043534
YLR454W,FMP27,12,+,1043857,1043357,1043857
YLR455W,YLR455W,12,+,1053394,1052894,1053394
YLR456W,YLR456W,12,+,1055056,1054556,1055056
YLR457C,NBP1,12,-,1056755,1056755,1057255
YLR459W,GAB1,12,+,1057317,1056817,1057317
YML131W,YML131W,13,+,10165,9665,10165
YML130C,ERO1,13,-,13272,13272,13772
YML128C,MSC1,13,-,16779,16779,17279
YML127W,RSC9,13,+,16985,16485,16985
YML126C,ERG13,13,-,20475,20475,20975
YML125C,PGA3,13,-,21718,21718,22218
YML124C,TUB3,13,-,23714,23714,24214
YML123C,PHO84,13,-,25840,25840,26340
YML121W,GTR1,13,+,26870,26370,26870
YML120C,NDI1,13,-,29897,29897,30397
YML119W,YML119W,13,+,30518,30018,30518
YML118W,NGL3,13,+,32178,31678,32178
YML117W,NAB6,13,+,34102,33602,34102
YML116W,ATR1,13,+,38115,37615,38115
YML115C,VAN1,13,-,41865,41865,42365
YML114C,TAF8,13,-,43594,43594,44094
YML113W,DAT1,13,+,43997,43497,43997
YML112W,CTK3,13,+,45009,44509,45009
YML111W,BUL2,13,+,46816,46316,46816
YML110C,COQ5,13,-,50981,50981,51481
YML109W,ZDS2,13,+,51587,51087,51587
YML107C,PML39,13,-,56255,56255,56755
YML106W,URA5,13,+,56482,55982,56482
YML105C,SEC65,13,-,58718,58718,59218
YML104C,MDM1,13,-,62358,62358,62858
YML103C,NUP188,13,-,67586,67586,68086
YML102W,CAC2,13,+,68288,67788,68288
YML100W,TSL1,13,+,70526,70026,70526
YML099C,ARG81,13,-,76997,76997,77497
YML098W,TAF13,13,+,77247,76747,77247
YML097C,VPS9,13,-,79733,79733,80233
YML096W,YML096W,13,+,79885,79385,79885
YML095C,RAD10,13,-,82139,82139,82639
YML094W,GIM5,13,+,82244,81744,82244
YML093W,UTP14,13,+,83066,82566,83066
YML092C,PRE8,13,-,86760,86760,87260
YML091C,RPM2,13,-,91018,91018,91518
YML088W,UFO1,13,+,91962,91462,91962
YML087C,AIM33,13,-,95379,95379,95879
YML086C,ALO1,13,-,97527,97527,98027
YML085C,TUB1,13,-,99432,99432,99932
YML082W,YML082W,13,+,101807,101307,101807
YML081W,YML081W,13,+,104634,104134,104634
YML080W,DUS1,13,+,108686,108186,108686
YML079W,YML079W,13,+,110238,109738,110238
YML078W,CPR3,13,+,110977,110477,110977
YML076C,WAR1,13,-,115385,115385,115885
YML075C,HMG1,13,-,118986,118986,119486
YML074C,FPR3,13,-,121350,121350,121850
YML073C,RPL6A,13,-,124209,124209,124709
YML072C,TCB3,13,-,129526,129526,130026
YML071C,COG8,13,-,131648,131648,132148
YML070W,DAK1,13,+,133403,132903,133403
YML069W,POB3,13,+,135460,134960,135460
YML068W,ITT1,13,+,137485,136985,137485
YML067C,ERV41,13,-,140234,140234,140734
YML065W,ORC1,13,+,142116,141616,142116
YML064C,TEM1,13,-,145937,145937,146437
YML063W,RPS1B,13,+,146456,145956,146456
YML062C,MFT1,13,-,148737,148737,149237
YML061C,PIF1,13,-,151682,151682,152182
YML060W,OGG1,13,+,151792,151292,151792
YML059C,NTE1,13,-,158322,158322,158822
YML057W,CMP2,13,+,160125,159625,160125
YML056C,IMD4,13,-,164801,164801,165301
YML055W,SPC2,13,+,164614,164114,164614
YML053C,YML053C,13,-,169843,169843,170343
YML052W,SUR7,13,+,170372,169872,170372
YML051W,GAL80,13,+,171516,171016,171516
YML050W,AIM32,13,+,173121,172621,173121
YML049C,RSE1,13,-,178177,178177,178677
YML048W,GSF2,13,+,178384,177884,178384
YML046W,PRP39,13,+,181369,180869,181369
YML043C,RRN11,13,-,191929,191929,192429
YML041C,VPS71,13,-,195800,195800,196300
YML038C,YMD8,13,-,204186,204186,204686
YML036W,CGI121,13,+,205611,205111,205611
YML035C,AMD1,13,-,209066,209066,209566
YML034W,SRC1,13,+,209451,208951,209451
YML032C,RAD52,13,-,213970,213970,214470
YML031W,NDC1,13,+,214157,213657,214157
YML029W,USA1,13,+,217282,216782,217282
YML028W,TSA1,13,+,220109,219609,220109
YML027W,YOX1,13,+,221190,220690,221190
YML026C,RPS18B,13,-,223858,223858,224358
YML025C,YML6,13,-,225417,225417,225917
YML024W,RPS17A,13,+,225835,225335,225835
YML023C,NSE5,13,-,228708,228708,229208
YML022W,APT1,13,+,228868,228368,228868
YML021C,UNG1,13,-,230793,230793,231293
YML020W,YML020W,13,+,230971,230471,230971
YML019W,OST6,13,+,233419,232919,233419
YML018C,YML018C,13,-,236088,236088,236588
YML017W,PSP2,13,+,236518,236018,236518
YML016C,PPZ1,13,-,241799,241799,242299
YML015C,TAF11,13,-,243059,243059,243559
YML014W,TRM9,13,+,243215,242715,243215
YML013W,UBX2,13,+,244120,243620,244120
YML012W,ERV25,13,+,246075,245575,246075
YML011C,RAD33,13,-,247464,247464,247964
YML010W,SPT5,13,+,247639,247139,247639
YML008C,ERG6,13,-,253024,253024,253524
YML007W,YAP1,13,+,253699,253199,253699
YML006C,GIS4,13,-,258574,258574,259074
YML005W,TRM12,13,+,260236,259736,260236
YML004C,GLO1,13,-,262703,262703,263203
YML001W,YPT7,13,+,267081,266581,267081
YMR001C,CDC5,13,-,271471,271471,271971
YMR003W,AIM34,13,+,273086,272586,273086
YMR004W,MVP1,13,+,273957,273457,273957
YMR005W,TAF4,13,+,275959,275459,275959
YMR006C,PLB2,13,-,279739,279739,280239
YMR008C,PLB1,13,-,282768,282768,283268
YMR009W,ADI1,13,+,284067,283567,284067
YMR010W,YMR010W,13,+,284890,284390,284890
YMR011W,HXT2,13,+,288040,287540,288040
YMR012W,CLU1,13,+,291025,290525,291025
YMR013C,SEC59,13,-,296785,296785,297285
YMR014W,BUD22,13,+,298841,298341,298841
YMR015C,ERG5,13,-,302538,302538,303038
YMR016C,SOK2,13,-,305818,305818,306318
YMR019W,STB4,13,+,312227,311727,312227
YMR020W,FMS1,13,+,315409,314909,315409
YMR021C,MAC1,13,-,318501,318501,319001
YMR023C,MSS1,13,-,321228,321228,321728
YMR024W,MRPL3,13,+,321906,321406,321906
YMR025W,CSI1,13,+,323292,322792,323292
YMR026C,PEX12,13,-,325556,325556,326056
YMR027W,YMR027W,13,+,325785,325285,325785
YMR028W,TAP42,13,+,327458,326958,327458
YMR029C,FAR8,13,-,330259,330259,330759
YMR030W,RSF1,13,+,330618,330118,330618
YMR031C,YMR031C,13,-,334816,334816,335316
YMR032W,HOF1,13,+,335193,334693,335193
YMR033W,ARP9,13,+,337744,337244,337744
YMR034C,YMR034C,13,-,340854,340854,341354
YMR035W,IMP2,13,+,341125,340625,341125
YMR036C,MIH1,13,-,343561,343561,344061
YMR037C,MSN2,13,-,346945,346945,347445
YMR038C,CCS1,13,-,348276,348276,348776
YMR039C,SUB1,13,-,349621,349621,350121
YMR041C,ARA2,13,-,351990,351990,352490
YMR042W,ARG80,13,+,352595,352095,352595
YMR043W,MCM1,13,+,353863,353363,353863
YMR044W,IOC4,13,+,355343,354843,355343
YMR047C,NUP116,13,-,366779,366779,367279
YMR048W,CSM3,13,+,366971,366471,366971
YMR049C,ERB1,13,-,370560,370560,371060
YMR052W,FAR3,13,+,379565,379065,379565
YMR054W,STV1,13,+,383088,382588,383088
YMR055C,BUB2,13,-,387049,387049,387549
YMR058W,FET3,13,+,388766,388266,388766
YMR060C,SAM37,13,-,392526,392526,393026
YMR061W,RNA14,13,+,392730,392230,392730
YMR062C,ECM40,13,-,396425,396425,396925
YMR063W,RIM9,13,+,397039,396539,397039
YMR064W,AEP1,13,+,397929,397429,397929
YMR065W,KAR5,13,+,399850,399350,399850
YMR066W,SOV1,13,+,401522,401022,401522
YMR067C,UBX4,13,-,405599,405599,406099
YMR068W,AVO2,13,+,406289,405789,406289
YMR069W,NAT4,13,+,407800,407300,407800
YMR070W,MOT3,13,+,408943,408443,408943
YMR071C,TVP18,13,-,411322,411322,411822
YMR072W,ABF2,13,+,411546,411046,411546
YMR073C,IRC21,13,-,412912,412912,413412
YMR075W,RCO1,13,+,413978,413478,413978
YMR076C,PDS5,13,-,420107,420107,420607
YMR077C,VPS20,13,-,422215,422215,422715
YMR078C,CTF18,13,-,424734,424734,425234
YMR079W,SEC14,13,+,424944,424444,424944
YMR080C,NAM7,13,-,429696,429696,430196
YMR081C,ISF1,13,-,431548,431548,432048
YMR083W,ADH3,13,+,434733,434233,434733
YMR086W,YMR086W,13,+,439145,438645,439145
YMR087W,YMR087W,13,+,442468,441968,442468
YMR088C,VBA1,13,-,445241,445241,445741
YMR089C,YTA12,13,-,448307,448307,448807
YMR090W,YMR090W,13,+,449131,448631,449131
YMR091C,NPL6,13,-,451421,451421,451921
YMR092C,AIP1,13,-,453510,453510,454010
YMR093W,UTP15,13,+,453991,453491,453991
YMR094W,CTF13,13,+,455814,455314,455814
YMR096W,SNZ1,13,+,458378,457878,458378
YMR097C,MTG1,13,-,460569,460569,461069
YMR098C,ATP25,13,-,462677,462677,463177
YMR099C,YMR099C,13,-,464849,464849,465349
YMR100W,MUB1,13,+,466070,465570,466070
YMR102C,YMR102C,13,-,472508,472508,473008
YMR106C,YKU80,13,-,480229,480229,480729
YMR108W,ILV2,13,+,483874,483374,483874
YMR109W,MYO5,13,+,486545,486045,486545
YMR110C,HFD1,13,-,492014,492014,492514
YMR111C,YMR111C,13,-,493901,493901,494401
YMR113W,FOL3,13,+,494944,494444,494944
YMR114C,YMR114C,13,-,497480,497480,497980
YMR115W,FMP24,13,+,497649,497149,497649
YMR116C,ASC1,13,-,500716,500716,501216
YMR117C,SPC24,13,-,501918,501918,502418
YMR119W,ASI1,13,+,505134,504634,505134
YMR120C,ADE17,13,-,509322,509322,509822
YMR121C,RPL15B,13,-,510382,510382,510882
YMR124W,YMR124W,13,+,514226,513726,514226
YMR125W,STO1,13,+,517470,516970,517470
YMR126C,DLT1,13,-,522018,522018,522518
YMR127C,SAS2,13,-,523445,523445,523945
YMR128W,ECM16,13,+,523649,523149,523649
YMR129W,POM152,13,+,527745,527245,527745
YMR130W,YMR130W,13,+,532042,531542,532042
YMR132C,JLP2,13,-,535614,535614,536114
YMR134W,ERG29,13,+,537808,537308,537808
YMR135C,GID8,13,-,540108,540108,540608
YMR136W,GAT2,13,+,540913,540413,540913
YMR137C,PSO2,13,-,545023,545023,545523
YMR138W,CIN4,13,+,545154,544654,545154
YMR139W,RIM11,13,+,545932,545432,545932
YMR140W,SIP5,13,+,547656,547156,547656
YMR142C,RPL13B,13,-,551210,551210,551710
YMR143W,RPS16A,13,+,551852,551352,551852
YMR144W,YMR144W,13,+,553253,552753,553253
YMR145C,NDE1,13,-,556677,556677,557177
YMR146C,TIF34,13,-,558589,558589,559089
YMR149W,SWP1,13,+,560918,560418,560918
YMR150C,IMP1,13,-,562567,562567,563067
YMR152W,YIM1,13,+,563084,562584,563084
YMR153W,NUP53,13,+,564382,563882,564382
YMR154C,RIM13,13,-,568217,568217,568717
YMR155W,YMR155W,13,+,568550,568050,568550
YMR156C,TPP1,13,-,571045,571045,571545
YMR157C,AIM36,13,-,572041,572041,572541
YMR160W,YMR160W,13,+,575018,574518,575018
YMR161W,HLJ1,13,+,577668,577168,577668
YMR162C,DNF3,13,-,584074,584074,584574
YMR163C,INP2,13,-,586532,586532,587032
YMR164C,MSS11,13,-,589688,589688,590188
YMR165C,PAH1,13,-,592815,592815,593315
YMR166C,YMR166C,13,-,594654,594654,595154
YMR167W,MLH1,13,+,594874,594374,594874
YMR168C,CEP3,13,-,599169,599169,599669
YMR170C,ALD2,13,-,603107,603107,603607
YMR171C,EAR1,13,-,605695,605695,606195
YMR172W,HOT1,13,+,606105,605605,606105
YMR173W,DDR48,13,+,608634,608134,608634
YMR176W,ECM5,13,+,611631,611131,611631
YMR177W,MMT1,13,+,616428,615928,616428
YMR178W,YMR178W,13,+,618431,617931,618431
YMR179W,SPT21,13,+,619798,619298,619798
YMR180C,CTL1,13,-,623289,623289,623789
YMR183C,SSO2,13,-,627884,627884,628384
YMR184W,ADD37,13,+,628181,627681,628181
YMR185W,YMR185W,13,+,628966,628466,628966
YMR186W,HSC82,13,+,632327,631827,632327
YMR187C,YMR187C,13,-,636005,636005,636505
YMR188C,MRPS17,13,-,637026,637026,637526
YMR189W,GCV2,13,+,637363,636863,637363
YMR190C,SGS1,13,-,645409,645409,645909
YMR191W,SPG5,13,+,645645,645145,645645
YMR192W,GYL1,13,+,647028,646528,647028
YMR193W,MRPL24,13,+,650025,649525,650025
YMR194W,RPL36A,13,+,651162,650662,651162
YMR196W,YMR196W,13,+,655008,654508,655008
YMR197C,VTI1,13,-,659230,659230,659730
YMR198W,CIK1,13,+,659464,658964,659464
YMR199W,CLN1,13,+,662445,661945,662445
YMR200W,ROT1,13,+,664667,664167,664667
YMR201C,RAD14,13,-,667058,667058,667558
YMR202W,ERG2,13,+,667511,667011,667511
YMR203W,TOM40,13,+,668426,667926,668426
YMR204C,INP1,13,-,671365,671365,671865
YMR205C,PFK2,13,-,674772,674772,675272
YMR207C,HFA1,13,-,684002,684002,684502
YMR208W,ERG12,13,+,684448,683948,684448
YMR209C,YMR209C,13,-,687317,687317,687817
YMR210W,YMR210W,13,+,687492,686992,687492
YMR211W,DML1,13,+,689039,688539,689039
YMR212C,EFR3,13,-,693188,693188,693688
YMR213W,CEF1,13,+,693349,692849,693349
YMR214W,SCJ1,13,+,695330,694830,695330
YMR215W,GAS3,13,+,696761,696261,696761
YMR216C,SKY1,13,-,701234,701234,701734
YMR217W,GUA1,13,+,701663,701163,701663
YMR218C,TRS130,13,-,706918,706918,707418
YMR219W,ESC1,13,+,707110,706610,707110
YMR220W,ERG8,13,+,712297,711797,712297
YMR221C,FMP42,13,-,715445,715445,715945
YMR222C,FSH2,13,-,716336,716336,716836
YMR223W,UBP8,13,+,716511,716011,716511
YMR224C,MRE11,13,-,720692,720692,721192
YMR226C,TMA29,13,-,722445,722445,722945
YMR227C,TAF7,13,-,724402,724402,724902
YMR228W,MTF1,13,+,724617,724117,724617
YMR229C,RRP5,13,-,731175,731175,731675
YMR230W,RPS10B,13,+,732381,731881,732381
YMR231W,PEP5,13,+,733492,732992,733492
YMR233W,TRI1,13,+,739127,738627,739127
YMR234W,RNH1,13,+,740192,739692,740192
YMR235C,RNA1,13,-,742778,742778,743278
YMR237W,BCH1,13,+,743683,743183,743683
YMR238W,DFG5,13,+,746236,745736,746236
YMR239C,RNT1,13,-,749734,749734,750234
YMR240C,CUS1,13,-,751306,751306,751806
YMR241W,YHM2,13,+,751738,751238,751738
YMR242C,RPL20A,13,-,754227,754227,754727
YMR243C,ZRC1,13,-,756276,756276,756776
YMR246W,FAA4,13,+,759579,759079,759579
YMR247C,RKR1,13,-,768099,768099,768599
YMR250W,GAD1,13,+,770757,770257,770757
YMR253C,YMR253C,13,-,777265,777265,777765
YMR255W,GFD1,13,+,778017,777517,778017
YMR257C,PET111,13,-,782418,782418,782918
YMR258C,YMR258C,13,-,784358,784358,784858
YMR259C,YMR259C,13,-,788941,788941,789441
YMR261C,TPS3,13,-,793451,793451,793951
YMR262W,YMR262W,13,+,793715,793215,793715
YMR263W,SAP30,13,+,794892,794392,794892
YMR264W,CUE1,13,+,795758,795258,795758
YMR265C,YMR265C,13,-,797938,797938,798438
YMR266W,RSN1,13,+,798500,798000,798500
YMR267W,PPA2,13,+,801681,801181,801681
YMR268C,PRP24,13,-,804263,804263,804763
YMR269W,TMA23,13,+,804416,803916,804416
YMR270C,RRN9,13,-,806563,806563,807063
YMR271C,URA10,13,-,808111,808111,808611
YMR272C,SCS7,13,-,810815,810815,811315
YMR273C,ZDS1,13,-,814175,814175,814675
YMR274C,RCE1,13,-,815319,815319,815819
YMR275C,BUL1,13,-,818631,818631,819131
YMR276W,DSK2,13,+,818788,818288,818788
YMR277W,FCP1,13,+,820158,819658,820158
YMR278W,PGM3,13,+,822722,822222,822722
YMR281W,GPI12,13,+,832264,831764,832264
YMR282C,AEP2,13,-,835144,835144,835644
YMR283C,RIT1,13,-,836841,836841,837341
YMR284W,YKU70,13,+,838142,837642,838142
YMR285C,NGL2,13,-,841698,841698,842198
YMR287C,DSS1,13,-,845419,845419,845919
YMR288W,HSH155,13,+,845557,845057,845557
YMR289W,ABZ2,13,+,848692,848192,848692
YMR290C,HAS1,13,-,851617,851617,852117
YMR291W,YMR291W,13,+,852546,852046,852546
YMR293C,LRC6,13,-,856822,856822,857322
YMR294W,JNM1,13,+,856930,856430,856930
YMR295C,YMR295C,13,-,858944,858944,859444
YMR296C,LCB1,13,-,861098,861098,861598
YMR297W,PRC1,13,+,861849,861349,861849
YMR299C,DYN3,13,-,865400,865400,865900
YMR300C,ADE4,13,-,867173,867173,867673
YMR301C,ATM1,13,-,869665,869665,870165
YMR302C,YME2,13,-,872663,872663,873163
YMR304W,UBP15,13,+,874790,874290,874790
YMR305C,SCW10,13,-,880323,880323,880823
YMR306W,FKS3,13,+,880817,880317,880817
YMR307W,GAS1,13,+,886967,886467,886967
YMR308C,PSE1,13,-,892400,892400,892900
YMR309C,NIP1,13,-,895481,895481,895981
YMR310C,YMR310C,13,-,896713,896713,897213
YMR311C,GLC8,13,-,897641,897641,898141
YMR312W,ELP6,13,+,898400,897900,898400
YMR313C,TGL3,13,-,901321,901321,901821
YMR314W,PRE5,13,+,901665,901165,901665
YMR315W,YMR315W,13,+,902697,902197,902697
YMR316W,DIA1,13,+,904759,904259,904759
YMR318C,ADH6,13,-,912185,912185,912685
YMR319C,FET4,13,-,914722,914722,915222
YNL330C,RPD3,14,-,19357,19357,19857
YNL327W,EGT2,14,+,24016,23516,24016
YNL326C,PFA3,14,-,28378,28378,28878
YNL325C,FIG4,14,-,31386,31386,31886
YNL323W,LEM3,14,+,31899,31399,31899
YNL322C,KRE1,14,-,34261,34261,34761
YNL320W,YNL320W,14,+,37642,37142,37642
YNL317W,PFS2,14,+,40618,40118,40618
YNL316C,PHA2,14,-,43130,43130,43630
YNL315C,ATP11,14,-,44268,44268,44768
YNL314W,DAL82,14,+,44443,43943,44443
YNL313C,YNL313C,14,-,48052,48052,48552
YNL312W,RFA2,14,+,48244,47744,48244
YNL311C,YNL311C,14,-,51687,51687,52187
YNL310C,ZIM17,14,-,52462,52462,52962
YNL309W,STB1,14,+,52596,52096,52596
YNL308C,KRI1,14,-,55933,55933,56433
YNL307C,MCK1,14,-,57739,57739,58239
YNL306W,MRPS18,14,+,58129,57629,58129
YNL305C,YNL305C,14,-,59822,59822,60322
YNL304W,YPT11,14,+,60247,59747,60247
YNL302C,RPS19B,14,-,62973,62973,63473
YNL301C,RPL18B,14,-,64586,64586,65086
YNL299W,TRF5,14,+,66422,65922,66422
YNL298W,CLA4,14,+,68781,68281,68781
YNL297C,MON2,14,-,76622,76622,77122
YNL295W,YNL295W,14,+,76809,76309,76809
YNL294C,RIM21,14,-,80426,80426,80926
YNL293W,MSB3,14,+,80576,80076,80576
YNL292W,PUS4,14,+,82797,82297,82797
YNL291C,MID1,14,-,86037,86037,86537
YNL290W,RFC3,14,+,86210,85710,86210
YNL289W,PCL1,14,+,87816,87316,87816
YNL288W,CAF40,14,+,90162,89662,90162
YNL287W,SEC21,14,+,91805,91305,91805
YNL286W,CUS2,14,+,95128,94628,95128
YNL284C,MRPL10,14,-,104055,104055,104555
YNL283C,WSC2,14,-,107046,107046,107546
YNL282W,POP3,14,+,107639,107139,107639
YNL280C,ERG24,14,-,110472,110472,110972
YNL278W,CAF120,14,+,113142,112642,113142
YNL277W,MET2,14,+,117207,116707,117207
YNL275W,BOR1,14,+,119251,118751,119251
YNL274C,GOR1,14,-,122231,122231,122731
YNL273W,TOF1,14,+,122834,122334,122834
