chromosome,position,NCP_score,NCP_score/noise_ratio
5,450963,7.62,4.141
5,451136,7.59,6.221
5,451298,3.25,3.1860000000000004
5,451555,1.81,1.2309999999999999
5,451751,1.88,0.8320000000000001
5,451872,2.34,1.073
5,452103,3.19,0.8370000000000001
5,452268,9.09,3.305
5,452442,7.21,2.218
5,452597,5.6,1.6230000000000002
5,452789,2.22,0.841
5,452964,1.24,0.502
5,453136,1.67,1.403
5,453444,1.89,0.875
5,453582,3.79,1.425
5,453729,4.6,1.465
5,453891,4.34,1.584
5,454072,2.26,1.023
5,454231,2.7,1.0759999999999998
5,454415,1.96,0.6709999999999999
5,454535,8.79,2.068
5,454737,3.21,0.6459999999999999
5,454900,1.22,0.418
5,455020,1.68,1.037
5,455130,0.4,0.563
5,455254,1.2,1.395
5,455414,3.73,3.33
5,455573,4.26,3.179
5,455732,5.33,2.338
5,455903,3.81,1.915
5,456053,2.66,2.375
5,456303,2.54,0.888
5,456474,4.43,1.181
5,456647,3.12,0.6679999999999999
5,456831,8.71,1.7919999999999998
5,456992,4.49,1.016
5,457189,2.65,0.746
5,457352,4.19,0.981
5,457555,2.33,0.747
5,457738,1.83,0.513
5,457921,3.35,1.018
5,458074,4.08,1.1059999999999999
5,458215,1.73,0.536
5,458337,4.29,1.2770000000000001
5,458505,1.99,0.698
5,458690,4.07,1.469
5,458902,4.19,0.937
5,459050,4.85,1.071
5,459210,3.25,1.432
5,459385,1.67,0.503
5,459517,1.84,1.064
5,459690,2.49,1.227
5,459845,2.02,1.161
5,460030,3.13,0.7959999999999999
5,460192,3.04,0.667
5,460318,1.19,0.436
5,460528,3.88,1.475
5,460694,1.61,0.474
5,460828,2.08,0.72
5,461030,3.14,0.885
5,461191,2.23,0.584
5,461599,1.48,0.45
5,461733,2.52,0.958
5,462269,0.55,0.625
5,462422,0.49,0.98
5,462611,1.95,0.9470000000000001
5,462732,1.55,0.63
5,462895,1.6,2.133
5,463048,1.19,0.529
5,463159,2.83,1.119
5,463844,3.54,1.297
5,464008,4.31,1.364
5,464179,2.63,0.638
5,464332,2.94,0.97
5,464481,1.85,0.8109999999999999
5,464681,2.43,0.9840000000000001
5,464847,0.94,0.7340000000000001
5,465157,2.45,2.5789999999999997
5,465312,2.71,1.194
5,465465,3.39,0.958
5,465612,2.73,1.224
5,465832,1.0,0.595
5,465972,1.36,1.402
5,466126,1.32,1.7369999999999999
5,466320,2.02,0.831
5,466602,1.34,0.508
5,466817,2.69,1.085
5,466988,1.86,0.715
5,467161,2.17,0.5479999999999999
5,467311,5.3,1.6059999999999999
5,467484,3.54,1.264
5,467753,0.82,0.4320000000000001
5,468221,0.34,0.5479999999999999
5,468668,3.09,0.687
5,468803,2.27,0.838
5,468919,0.3,0.435
5,469212,0.91,0.4270000000000001
5,469331,1.38,1.2429999999999999
5,469713,4.49,1.9780000000000002
5,469874,3.96,0.938
5,470067,2.48,0.732
5,470256,2.1,0.7340000000000001
5,470380,1.41,0.573
5,470549,2.08,1.246
5,470710,2.12,0.845
5,470871,2.24,0.8420000000000001
5,471040,2.0,0.647
5,471165,3.61,1.597
5,471319,5.47,3.022
5,471483,3.97,1.3019999999999998
5,471657,3.85,1.091
5,471799,4.43,1.943
5,471946,5.3,1.3519999999999999
5,472119,3.76,0.9470000000000001
5,472296,5.59,2.263
5,472454,1.63,1.734
5,472591,0.39,0.527
5,472733,2.48,2.05
5,472935,3.37,0.997
5,473061,3.01,0.778
5,473427,4.24,0.8220000000000001
5,473609,9.98,3.696
5,473800,3.75,1.165
5,473978,2.99,1.329
5,474406,2.34,0.506
5,474607,3.76,0.742
5,474761,4.24,1.4769999999999999
5,475050,4.05,1.382
5,475213,7.26,1.989
5,475361,5.23,1.103
5,475551,3.9,0.757
5,475692,3.27,0.6509999999999999
5,475859,3.41,0.733
5,476087,2.09,0.7979999999999999
5,476264,1.95,1.345
5,476408,2.25,1.301
5,476593,2.29,0.8809999999999999
5,476765,10.34,4.345
5,476942,4.46,2.2640000000000002
5,477100,2.06,0.963
5,477249,5.46,2.4930000000000003
5,477381,1.56,0.65
5,477521,2.53,1.284
5,477732,1.85,2.176
5,477939,1.88,1.139
5,478081,2.82,1.476
5,478222,1.11,0.804
5,478392,0.63,0.741
5,478544,2.44,3.089
5,478725,2.91,1.508
5,478843,2.34,0.9179999999999999
5,478996,1.56,0.792
5,479257,1.4,0.718
5,479427,1.5,0.708
5,479545,1.91,1.345
5,479741,1.21,0.48
5,479869,1.32,0.5760000000000001
5,480012,2.75,0.996
5,480141,2.28,0.7809999999999999
5,480284,2.78,1.173
5,480443,2.14,0.934
5,480699,3.63,1.16
5,480850,2.14,0.613
5,480973,1.88,0.7120000000000001
5,481125,2.01,1.005
5,481258,2.16,1.0090000000000001
5,481386,1.72,0.72
5,481498,2.85,0.934
5,481614,0.93,0.40399999999999997
5,481763,4.39,2.645
5,481925,1.51,0.585
5,482047,1.27,0.439
5,482165,3.1,0.762
5,482334,3.88,0.836
5,482538,2.04,0.713
5,482656,4.09,1.159
5,482846,1.91,1.117
5,483060,1.1,1.8969999999999998
5,483334,5.19,2.381
5,483493,7.35,2.149
5,483675,3.35,1.109
5,483829,1.98,0.584
5,483969,2.42,0.893
5,484158,5.87,3.787
5,484307,3.91,4.4430000000000005
5,484812,2.46,1.537
5,484956,5.81,3.1919999999999997
5,485107,8.63,4.64
5,485283,6.23,2.233
5,485453,5.2,3.1710000000000003
5,485578,1.57,0.863
5,485793,1.3,0.823
5,485929,1.95,1.147
5,486044,1.68,0.889
5,486207,4.23,1.7919999999999998
5,486437,3.18,1.089
5,486609,1.86,1.063
5,486770,2.11,1.416
5,486980,2.96,1.423
5,487183,0.62,0.9690000000000001
5,487322,0.21,0.42
5,487536,10.5,10.606
5,487698,9.5,6.051
5,487870,1.85,3.083
5,488025,1.21,2.327
5,488178,5.31,4.827
5,488329,3.96,2.46
5,488485,1.27,1.896
5,488798,7.44,13.286
5,488970,6.76,5.24
5,489170,2.68,1.347
5,489287,1.75,0.4920000000000001
5,489416,2.53,0.703
5,489633,2.57,1.028
5,489776,1.71,0.9
5,490007,1.79,1.041
5,490257,1.84,0.45899999999999996
5,490396,2.04,0.785
5,490596,3.11,0.812
5,490735,2.18,0.677
5,490935,0.91,0.414
5,491411,1.78,0.627
5,491579,1.63,0.718
5,491909,1.95,0.611
5,492020,0.54,0.75
5,492246,0.24,0.48
5,492401,0.48,0.9059999999999999
5,492551,1.92,2.7039999999999997
5,492703,1.35,1.776
5,492939,0.48,0.96
5,493148,0.32,0.64
5,493275,0.36,0.72
5,493400,0.61,1.22
5,493556,0.31,0.62
5,493738,0.44,0.88
5,493860,0.5,1.0
5,494089,0.73,1.46
5,494251,0.38,0.76
5,494415,0.37,0.74
5,494602,0.36,0.72
5,494921,0.51,1.02
5,495278,0.41,0.82
5,495461,0.59,1.18
5,495633,0.78,1.56
5,495790,0.67,1.34
5,495901,0.39,0.78
5,496064,0.59,1.18
5,496220,0.25,0.5
5,496407,0.45,0.9
5,496573,0.41,0.82
5,496954,0.44,0.88
5,497093,0.52,1.04
5,497226,0.37,0.74
5,497453,0.51,1.02
5,497653,0.55,1.1
5,497806,1.12,2.24
5,497959,0.5,1.0
5,498194,0.79,1.58
5,498318,0.36,0.462
5,498454,4.04,3.5439999999999996
5,498611,3.58,1.5630000000000002
5,498783,2.78,2.866
5,499020,0.59,0.831
5,499252,8.51,3.445
5,499363,5.95,1.871
5,499532,3.23,0.7509999999999999
5,499690,4.11,1.148
5,499842,4.28,2.229
5,500028,1.43,0.7609999999999999
5,500195,1.91,1.675
5,500346,1.41,2.66
5,500637,4.55,5.353
5,500800,8.53,3.4530000000000003
5,500968,4.47,1.4240000000000002
5,501160,5.16,1.955
5,501294,2.13,1.0390000000000001
5,501555,1.17,0.75
5,501717,1.91,0.608
5,501878,3.09,1.073
5,502048,2.35,0.794
5,502228,2.4,1.048
5,502378,3.81,1.6280000000000001
5,502543,6.04,2.721
5,502710,5.98,2.5340000000000003
5,502876,8.42,5.5760000000000005
5,503119,3.31,1.003
5,503285,5.48,0.887
5,503419,6.41,1.2
5,503572,4.53,1.1
5,503750,2.77,1.237
5,504099,1.0,0.529
5,504232,2.67,1.58
5,504419,4.09,1.985
5,504604,2.37,0.634
5,504777,2.1,0.753
5,504919,1.73,1.227
5,505092,2.29,1.59
5,505291,1.5,0.92
5,505400,3.67,1.952
5,505599,1.9,0.7979999999999999
5,505758,3.28,1.6480000000000001
5,505943,6.75,2.344
5,506115,5.48,1.4269999999999998
5,506263,2.99,0.8740000000000001
5,506568,2.77,1.2590000000000001
5,506845,2.64,1.6
5,507017,2.21,0.6990000000000001
5,507159,2.64,1.475
5,507318,1.9,0.96
5,507429,1.57,0.6829999999999999
5,507570,4.71,3.8289999999999997
5,507684,1.1,0.71
5,507804,1.67,1.099
5,507972,2.08,1.162
5,508133,2.42,1.21
5,508276,1.58,0.7859999999999999
5,508406,1.1,0.474
5,508535,3.46,1.756
5,508697,1.8,1.208
5,508850,1.7,0.623
5,508994,2.53,0.7490000000000001
5,509193,3.68,1.432
5,509360,1.7,0.561
5,509516,2.26,0.8190000000000001
5,509697,6.19,3.31
5,509870,1.91,1.69
5,510000,0.37,0.74
5,510229,0.35,0.7
5,510415,1.54,3.08
5,510629,3.05,0.99
5,510789,4.89,1.43
5,510928,4.39,1.5190000000000001
5,511102,0.96,0.522
5,511254,1.09,0.449
5,511402,2.41,0.8029999999999999
5,511539,3.86,0.951
5,511689,9.03,1.98
5,511852,3.03,1.284
5,512032,4.81,3.8169999999999997
5,512195,3.43,6.86
5,512522,0.87,1.74
5,512693,1.07,1.126
5,512863,4.14,2.039
5,513026,4.73,1.805
5,513176,4.96,2.408
5,513339,9.38,3.18
5,513495,1.71,1.062
5,513672,3.1,1.685
5,513809,4.99,1.745
5,513982,4.84,1.541
5,514112,4.51,1.848
5,514270,4.27,1.8090000000000002
5,514393,1.92,0.797
5,514553,2.53,1.297
5,514724,2.19,1.112
5,514909,2.22,1.7209999999999999
5,515034,1.17,0.701
5,515175,1.67,1.077
5,515336,6.92,3.327
5,515487,8.68,2.266
5,515647,5.34,1.6130000000000002
5,515756,1.44,0.758
5,515937,1.37,1.123
5,516094,3.53,1.27
5,516234,2.51,0.539
5,516377,6.48,1.831
5,516567,3.46,1.045
5,516716,4.41,1.3090000000000002
5,516877,3.86,2.0
5,517009,6.04,3.097
5,517181,4.38,1.141
5,517361,4.62,1.077
5,517519,3.71,1.679
5,517869,7.37,14.74
5,518021,3.44,4.095
5,518212,2.92,1.6130000000000002
5,518376,3.86,2.053
5,518541,4.34,2.309
5,518684,2.3,1.2429999999999999
5,518850,7.45,4.209
5,519010,4.65,2.048
5,519190,4.94,1.739
5,519303,3.85,1.218
5,519518,7.85,2.0180000000000002
5,519678,4.88,1.344
5,519800,2.83,0.747
5,519946,2.88,1.0070000000000001
5,520170,2.22,0.598
5,520304,3.48,1.432
5,520553,4.45,1.121
5,520708,1.31,1.26
5,520889,1.0,2.0
5,521048,2.83,1.38
5,521226,3.13,3.227
5,521406,1.21,0.924
5,521523,2.59,1.172
5,521703,3.85,3.6319999999999997
5,521837,6.21,5.447
5,521995,1.98,1.347
5,522152,1.44,1.0070000000000001
5,522327,14.16,5.733
5,522486,19.67,5.636
5,522646,8.87,8.87
5,522802,0.3,0.5660000000000001
5,523042,0.26,0.413
5,523180,0.43,0.652
5,523344,1.64,1.402
5,523507,6.25,3.613
5,523671,2.23,2.6239999999999997
5,523811,2.66,2.031
5,523962,5.5,2.75
5,524122,2.41,1.7209999999999999
5,524318,1.95,0.8059999999999999
5,524462,1.72,0.61
5,524662,1.21,0.526
5,524832,3.43,1.2890000000000001
5,524986,1.74,0.504
5,525153,2.1,0.449
5,525343,4.63,1.659
5,525484,4.52,2.457
5,525691,2.63,1.264
5,525954,4.6,2.5269999999999997
5,526114,6.56,2.385
5,526401,2.33,0.82
5,526559,4.18,3.1910000000000003
5,526708,2.34,2.229
5,526862,0.35,0.479
5,526995,0.99,1.98
5,527193,1.83,0.8390000000000001
5,527346,7.05,3.389
5,527516,1.85,0.9840000000000001
5,527711,8.04,4.902
5,527865,10.25,5.284
5,528015,2.7,1.929
5,528169,3.61,2.314
5,528330,8.11,3.18
5,528491,6.0,2.41
5,528671,1.37,0.703
5,528900,1.91,0.8490000000000001
5,529106,3.4,1.037
5,529294,2.02,0.701
5,529448,2.04,0.773
5,529615,3.47,2.69
5,529769,4.3,2.544
5,529922,1.94,0.915
5,530131,3.02,1.5330000000000001
5,530319,2.34,1.315
5,530509,2.5,0.9840000000000001
5,530648,1.61,0.9420000000000001
5,530759,3.54,1.093
5,530921,3.16,1.097
5,531134,2.32,1.013
5,531247,1.49,0.764
5,531359,2.2,1.76
5,531572,3.12,1.182
5,531722,1.29,0.617
5,531899,1.92,1.215
5,532015,0.96,0.716
5,532143,1.36,0.723
5,532253,2.27,1.0
5,532368,2.72,0.7490000000000001
5,532507,5.8,2.613
5,532659,1.81,0.784
5,532828,2.53,1.2109999999999999
5,532996,2.63,1.008
5,533141,1.34,0.511
5,533315,2.26,0.6809999999999999
5,533557,2.77,0.6659999999999999
5,533734,2.53,1.5430000000000001
5,533972,1.64,0.927
5,534097,2.22,0.825
5,534250,2.04,0.887
5,534405,1.51,0.77
5,534517,2.76,1.238
5,534875,3.18,2.0780000000000003
5,535045,4.88,4.136
5,535214,2.12,1.4040000000000001
5,535350,1.73,0.7240000000000001
5,535512,3.85,3.208
5,535685,2.48,1.746
5,535858,4.36,4.404
5,536036,2.45,4.9
5,536302,2.34,1.814
5,536465,4.87,2.815
5,536647,0.89,0.428
5,536807,4.01,1.422
5,536933,5.52,2.037
5,537091,1.56,1.182
5,537215,1.18,0.72
5,537431,1.35,0.605
5,537595,1.69,1.043
5,537758,1.21,0.55
5,537886,3.2,1.2309999999999999
5,538243,1.94,1.212
5,538414,1.55,1.2109999999999999
5,538610,4.14,2.202
5,538801,1.88,0.9259999999999999
5,538921,2.87,1.4
5,539085,2.18,1.6269999999999998
5,539224,1.05,0.981
5,539536,1.49,1.307
5,539700,3.81,2.254
5,539871,1.83,0.847
5,540004,2.2,2.037
5,540208,5.02,2.292
5,540381,2.35,2.35
5,540562,1.46,1.604
5,540764,0.9,0.433
5,540928,1.07,0.45899999999999996
5,541111,1.13,0.7390000000000001
5,541251,0.93,0.596
5,541413,0.78,0.542
5,541539,0.43,0.483
5,541715,2.34,1.472
5,541855,4.37,2.526
5,542017,5.02,3.438
5,542179,4.18,2.4019999999999997
5,542321,5.95,3.628
5,542537,2.84,1.092
5,542680,1.72,0.493
5,542823,1.52,0.502
5,542944,1.16,0.53
5,543092,1.13,0.779
5,543261,1.34,1.186
5,543387,1.02,0.6990000000000001
5,543577,3.99,1.8219999999999998
5,543737,8.91,2.489
5,543900,3.25,0.95
5,544015,2.26,1.004
5,544142,2.99,1.031
5,544291,2.21,0.725
5,544788,2.36,1.026
5,545188,0.95,1.284
5,545474,0.31,0.62
5,545618,0.96,0.522
5,545821,1.89,0.521
5,545981,1.43,0.428
5,546140,1.77,0.518
5,546357,1.15,0.4320000000000001
5,546508,1.11,0.816
5,547060,2.19,0.6890000000000001
5,547228,1.66,0.5479999999999999
5,547552,1.69,0.48100000000000004
5,547682,4.58,1.063
5,547814,2.49,0.512
5,548023,1.32,0.541
5,548186,0.98,0.71
5,548373,2.1,1.78
5,548480,1.16,0.943
5,548641,3.0,2.19
5,548751,3.1,1.01
5,548960,3.67,0.8640000000000001
5,549170,2.28,0.579
5,549350,1.74,0.664
5,549490,1.36,0.993
5,549708,2.02,1.642
5,549933,5.37,1.5930000000000002
5,550107,6.99,2.2840000000000003
5,550262,2.12,1.01
5,550438,2.56,1.5330000000000001
5,550607,1.7,1.619
5,550807,1.21,1.21
5,550951,2.48,0.889
5,551120,3.87,2.174
5,551367,0.35,0.7
5,551505,4.39,4.3469999999999995
5,551654,4.17,1.805
5,551805,2.85,0.95
5,551984,2.3,0.865
5,552131,1.77,0.78
5,552296,1.69,0.9940000000000001
5,552532,1.51,0.848
5,552687,3.52,1.073
5,552910,2.6,0.627
5,553050,1.81,0.748
5,553213,3.17,1.1440000000000001
5,553417,7.36,2.647
5,553566,6.86,2.858
5,553747,3.6,1.6
5,553920,0.89,0.4970000000000001
5,554150,4.39,2.8689999999999998
5,554362,7.93,3.4330000000000003
5,554531,5.51,1.129
5,554702,6.29,1.797
5,554872,4.7,1.685
5,555041,4.27,1.564
5,555180,4.5,2.1430000000000002
5,555314,2.22,1.982
5,555433,1.08,1.2
5,555592,1.88,2.089
5,555700,2.39,1.6369999999999998
5,555870,3.75,1.7519999999999998
5,556043,3.5,1.036
5,556150,2.05,0.8370000000000001
5,556296,1.48,0.6759999999999999
5,556464,1.62,0.57
5,556597,1.66,0.551
5,556806,2.02,0.882
5,556938,1.22,0.49
5,557118,1.41,1.248
5,557305,1.93,1.09
5,557541,3.54,1.1840000000000002
5,557729,2.81,1.301
5,557872,2.61,2.088
5,558025,5.2,3.114
5,558175,2.7,1.508
5,558353,1.23,0.741
5,558475,0.74,0.42
5,558630,1.28,1.041
5,558864,1.32,1.015
5,559032,0.86,0.46
5,559232,0.35,0.4370000000000001
5,559363,3.34,2.8789999999999996
5,559533,2.89,2.141
5,559879,3.34,1.695
5,560048,4.49,2.326
5,560220,4.19,2.064
5,560399,2.39,2.298
5,560691,2.36,2.206
5,560848,1.82,0.963
5,561036,3.05,1.614
5,561216,2.92,1.227
5,561348,1.03,0.644
5,561517,0.57,0.5379999999999999
5,561691,0.62,1.24
5,561949,2.32,0.935
5,562058,6.17,3.353
5,562253,5.39,5.444
5,562416,2.14,1.3459999999999999
5,562581,3.38,1.2429999999999999
5,562757,6.01,3.877
5,563013,2.96,4.485
5,563174,1.81,2.662
5,563359,1.56,2.364
5,563511,1.62,2.531
5,563650,2.58,2.0980000000000003
5,563794,1.91,1.3840000000000001
5,563938,0.78,0.406
5,564046,3.3,1.065
5,564241,6.93,2.31
5,564444,2.58,1.162
5,564596,13.19,5.862
5,564754,7.52,4.73
5,564924,1.96,3.92
5,565202,1.05,0.64
5,565390,0.95,0.72
5,565526,1.14,1.443
5,565735,3.84,0.838
5,565863,6.75,1.216
5,566035,6.5,0.9570000000000001
5,566349,5.57,1.5730000000000002
5,566509,2.92,0.83
5,566621,4.56,1.169
5,566753,2.11,0.773
5,566918,1.98,0.8959999999999999
5,567079,2.37,1.077
5,567206,1.8,0.687
5,567372,1.44,0.746
5,567627,0.86,0.667
5,567894,2.54,1.4269999999999998
5,568047,6.57,2.761
5,568206,3.81,0.8390000000000001
5,568366,4.57,1.175
5,568559,4.48,1.117
5,568763,2.92,0.615
5,568933,3.51,1.19
5,569121,1.67,0.588
5,569292,2.5,0.7490000000000001
5,569442,1.19,0.461
5,569741,1.05,1.117
5,570002,4.12,1.3119999999999998
5,570138,2.5,0.526
5,570454,0.34,0.5479999999999999
5,570596,0.44,0.88
5,570910,0.83,1.66
5,571071,0.52,1.04
5,571356,0.72,1.44
5,571571,0.66,1.32
5,571744,0.66,1.32
5,571901,0.78,1.56
5,572065,0.43,0.86
5,572415,0.51,1.02
5,572557,1.17,2.34
5,572729,1.5,3.0
5,572895,0.68,1.36
5,573531,0.39,0.78
5,573692,0.3,0.6
5,573863,0.33,0.66
5,574038,0.55,1.1
5,574353,0.49,0.98
5,574474,0.45,0.9
5,574623,0.4,0.8
5,574859,0.33,0.66
5,575000,0.86,0.905
5,575137,0.7,0.9329999999999999
5,575258,0.42,0.568
5,575409,0.72,1.44
5,575662,0.34,0.68
5,576011,0.4,0.8
5,576194,0.39,0.78
5,576401,0.55,1.1
5,576551,0.74,1.48
6,199,0.33,0.66
6,430,0.22,0.44
6,548,0.47,0.94
6,716,0.37,0.74
6,1030,1.83,0.612
6,1171,3.36,1.287
6,1303,1.98,1.5230000000000001
6,1442,1.02,2.04
6,1593,0.81,1.62
6,1758,0.29,0.58
6,2107,0.59,1.18
6,2271,0.23,0.46
6,2453,0.38,0.76
6,2896,1.69,3.38
6,3070,2.1,4.2
6,3234,0.77,1.54
6,3413,0.41,0.82
6,3640,1.65,3.3
6,3779,0.33,0.66
6,3905,0.7,1.4
6,4066,0.81,1.62
6,4237,1.34,2.68
6,4549,0.31,0.62
6,4680,7.89,13.15
6,4840,2.26,0.966
6,5014,2.54,0.677
6,5178,3.06,0.6970000000000001
6,5362,3.12,4.16
6,5594,2.53,3.9530000000000003
6,5763,3.32,3.0180000000000002
6,5923,2.25,3.261
6,6061,1.64,1.7630000000000001
6,6209,2.12,3.533
6,6497,0.82,1.64
6,6655,2.35,2.8310000000000004
6,6808,2.19,2.258
6,6950,0.57,1.14
6,7120,0.45,0.9
6,7255,1.22,2.44
6,7405,0.71,1.42
6,7612,0.81,1.35
6,7723,1.23,1.618
6,7845,0.61,0.629
6,7965,0.84,1.68
6,8093,0.6,1.2
6,8283,1.06,2.12
6,8542,0.78,1.56
6,8704,2.78,5.56
6,8860,2.99,3.115
6,9081,1.13,1.395
6,9211,0.31,0.62
6,9426,1.67,3.34
6,9600,0.65,1.3
6,9780,1.8,3.4619999999999997
6,9921,1.63,2.296
6,10101,0.69,1.38
6,10225,0.43,0.86
6,10503,0.6,1.2
6,10650,2.21,3.4
6,10802,3.12,6.24
6,11007,1.04,2.08
6,11408,0.39,0.78
6,11598,1.28,2.246
6,11800,1.77,3.471
6,11959,2.39,3.464
6,12103,4.99,4.845
6,12263,6.57,13.14
6,12424,0.59,1.18
6,12700,0.87,1.74
6,12886,1.37,2.74
6,13029,0.44,0.88
6,13220,0.97,1.94
6,13402,0.96,1.655
6,13539,0.84,1.527
6,13656,1.4,2.745
6,13820,1.44,1.92
6,14017,1.82,1.23
6,14253,0.77,1.167
6,14374,0.5,0.746
6,14587,2.7,1.788
6,14831,4.1,1.206
6,15014,3.28,1.3780000000000001
6,15209,1.86,0.7879999999999999
6,15361,0.9,0.542
6,15483,1.58,1.179
6,15642,2.02,1.262
6,15790,2.68,1.264
6,15952,2.53,1.5519999999999998
6,16123,2.99,2.5780000000000003
6,16279,5.42,4.555
6,16450,4.42,3.135
6,16730,2.8,5.49
6,16889,2.7,1.5519999999999998
6,17050,1.94,1.148
6,17210,1.13,0.85
6,17339,2.09,0.736
6,17492,2.37,0.7979999999999999
6,17644,2.78,1.0
6,17878,2.24,0.862
6,18131,2.62,0.91
6,18335,1.49,0.55
6,18453,3.76,1.5730000000000002
6,18647,3.41,1.814
6,18785,2.01,1.314
6,18906,0.79,1.026
6,19027,0.96,0.807
6,19188,4.27,3.26
6,19367,2.28,1.6640000000000001
6,19543,3.88,7.608
6,19818,1.41,1.584
6,19953,1.97,1.5759999999999998
6,20159,2.37,2.7560000000000002
6,20320,4.2,2.71
6,20526,1.51,1.127
6,20654,1.48,1.41
6,20814,0.71,0.467
6,20965,2.34,0.867
6,21270,2.73,0.667
6,21459,3.69,1.757
6,21714,1.84,0.8759999999999999
6,21846,5.33,2.278
6,22027,5.93,2.411
6,22170,4.66,1.926
6,22340,3.94,1.751
6,22509,7.88,5.019
6,22680,3.75,2.273
6,22818,3.72,3.647
6,23140,0.43,0.672
6,23309,1.46,1.604
6,23478,1.14,0.579
6,23692,3.25,1.578
6,23844,5.14,1.754
6,23979,2.28,0.6809999999999999
6,24177,2.99,0.912
6,24391,2.13,0.597
6,24521,2.76,1.3730000000000002
6,24643,3.07,1.4980000000000002
6,24913,5.35,2.184
6,25081,1.57,0.451
6,25295,2.66,1.9280000000000002
6,25459,4.16,3.1039999999999996
6,25628,1.27,0.882
6,25781,1.92,1.939
6,25890,0.64,0.914
6,26079,2.94,1.23
6,26207,1.8,0.735
6,26324,2.21,1.018
6,26489,1.02,0.479
6,26642,1.64,1.0
6,26833,2.59,1.0
6,27016,4.2,1.3459999999999999
6,27198,1.42,0.457
6,27346,3.17,1.263
6,27532,2.05,0.84
6,27672,0.99,0.5
6,27822,0.96,0.46799999999999997
6,27963,1.78,1.534
6,28237,2.3,1.456
6,28424,3.59,1.35
6,28581,7.53,2.046
6,28757,7.5,2.131
6,28928,7.25,2.553
6,29077,4.48,1.2009999999999998
6,29235,4.77,1.7469999999999999
6,29353,2.33,0.9209999999999999
6,29464,1.66,0.551
6,29645,1.02,0.513
6,29791,0.82,1.012
6,29965,0.86,0.593
6,30114,2.07,0.7809999999999999
6,30274,5.65,1.976
6,30404,3.88,0.815
6,30621,2.81,1.624
6,30730,0.8,0.777
6,30902,2.13,1.2830000000000001
6,31129,0.3,0.6
6,31509,2.96,5.92
6,31653,7.83,7.183
6,31816,1.99,1.327
6,31957,1.48,2.96
6,32313,0.91,0.805
6,32517,1.82,1.319
6,32650,2.11,1.851
6,32827,1.54,2.406
6,33076,1.24,2.296
6,33284,2.66,1.47
6,33419,3.66,2.0909999999999997
6,33625,2.47,0.976
6,33745,1.83,0.828
6,33894,4.79,1.6019999999999999
6,34064,2.93,0.688
6,34208,1.88,0.56
6,34374,1.18,0.9440000000000001
6,34562,1.71,1.03
6,34732,4.03,2.316
6,34890,3.57,2.112
6,35054,4.67,1.29
6,35218,9.36,2.3169999999999997
6,35390,4.91,1.7409999999999999
6,35552,2.3,0.871
6,35731,2.12,0.91
6,35895,1.99,1.531
6,36060,2.7,2.935
6,36231,2.76,1.595
6,36401,4.3,1.8530000000000002
6,36571,2.87,2.9589999999999996
6,36840,0.76,1.52
6,37027,2.33,1.585
6,37163,1.74,1.018
6,37363,1.93,2.032
6,37495,2.4,2.5
6,37633,2.92,1.8840000000000001
6,37765,2.06,0.8340000000000001
6,37928,0.81,0.46799999999999997
6,38052,2.46,1.6969999999999998
6,38243,1.31,0.9229999999999999
6,38414,1.81,1.351
6,38679,2.35,1.026
6,38843,1.76,0.983
6,39024,2.05,0.8170000000000001
6,39204,2.48,0.81
6,39353,3.59,2.679
6,39515,2.16,1.588
6,39687,7.6,2.714
6,39840,9.35,2.634
6,40006,7.69,3.358
6,40162,5.01,5.112
6,40297,0.5,1.0
6,40458,6.05,3.9539999999999997
6,40620,3.9,1.7890000000000001
6,40785,3.97,2.392
6,40917,5.53,4.496
6,41091,4.62,3.1010000000000004
6,41233,3.7,1.595
6,41411,3.62,1.055
6,41570,5.03,1.95
6,41681,2.61,0.929
6,41814,1.07,0.413
6,41929,3.28,1.1840000000000002
6,42048,2.76,1.29
6,42177,1.58,0.551
6,42287,1.46,0.785
6,42399,1.73,1.821
6,42567,0.69,1.38
6,42845,3.83,3.755
6,43004,4.44,3.083
6,43155,3.07,2.456
6,43334,4.56,1.781
6,43525,3.42,1.129
6,43698,1.36,1.183
6,43838,0.6,0.469
6,44115,2.06,1.256
6,44279,2.44,1.202
6,44389,0.91,0.919
6,44598,0.3,0.6
6,44738,4.41,4.691
6,44893,3.97,2.026
6,45064,4.21,1.253
6,45178,2.19,0.525
6,45347,1.45,0.465
6,45489,1.17,0.547
6,45602,1.35,1.0070000000000001
6,45754,3.43,1.681
6,45901,1.34,0.45
6,46175,3.06,0.75
6,46479,4.08,1.3969999999999998
6,46713,9.5,2.888
6,46886,6.22,2.439
6,47037,2.99,1.02
6,47211,4.13,1.391
6,47372,7.14,2.938
6,47559,4.8,1.3330000000000002
6,47721,2.94,1.114
6,47919,2.44,1.271
6,48100,6.71,2.046
6,48272,6.29,1.2409999999999999
6,48431,10.26,2.081
6,48605,4.55,1.4580000000000002
6,48786,6.38,2.32
6,48956,1.68,1.514
6,49179,1.8,1.565
6,49360,2.2,1.1520000000000001
6,49528,6.89,2.478
6,49678,6.5,2.241
6,49848,8.4,3.6519999999999997
6,50008,6.54,2.271
6,50169,5.53,1.608
6,50364,3.25,0.7509999999999999
6,50590,3.33,0.865
6,50731,3.48,1.196
6,50905,3.46,1.6019999999999999
6,51077,1.9,2.969
